2023-11-09 11:31:35.672 [restartedMain] INFO  com.majing.community.CommunityApplication - Starting CommunityApplication using Java 17.0.8 with PID 79328 (D:\Program Files (x86)\Java\IdeaProjects\community\community\target\classes started by majin in D:\Program Files (x86)\Java\IdeaProjects\community\community)
2023-11-09 11:32:08.080 [http-nio-8080-exec-9] INFO  c.m.community.controller.aspect.ServiceLogAspect - 用户[0:0:0:0:0:0:0:1]，在[2023-11-09 11:32:08]，访问了[com.majing.community.service.impl.UserServiceImpl.getUserById]。
2023-11-09 11:32:08.084 [http-nio-8080-exec-9] INFO  c.m.community.controller.aspect.ServiceLogAspect - 用户[0:0:0:0:0:0:0:1]，在[2023-11-09 11:32:08]，访问了[com.majing.community.service.impl.LikeServiceImpl.likeCount]。
2023-11-09 11:32:08.085 [http-nio-8080-exec-9] INFO  c.m.community.controller.aspect.ServiceLogAspect - 用户[0:0:0:0:0:0:0:1]，在[2023-11-09 11:32:08]，访问了[com.majing.community.service.impl.UserServiceImpl.getUserById]。
2023-11-09 11:32:08.088 [http-nio-8080-exec-9] INFO  c.m.community.controller.aspect.ServiceLogAspect - 用户[0:0:0:0:0:0:0:1]，在[2023-11-09 11:32:08]，访问了[com.majing.community.service.impl.LikeServiceImpl.likeCount]。
2023-11-09 11:32:08.089 [http-nio-8080-exec-9] INFO  c.m.community.controller.aspect.ServiceLogAspect - 用户[0:0:0:0:0:0:0:1]，在[2023-11-09 11:32:08]，访问了[com.majing.community.service.impl.UserServiceImpl.getUserById]。
2023-11-09 11:32:08.093 [http-nio-8080-exec-9] INFO  c.m.community.controller.aspect.ServiceLogAspect - 用户[0:0:0:0:0:0:0:1]，在[2023-11-09 11:32:08]，访问了[com.majing.community.service.impl.LikeServiceImpl.likeCount]。
2023-11-09 11:32:08.094 [http-nio-8080-exec-9] INFO  c.m.community.controller.aspect.ServiceLogAspect - 用户[0:0:0:0:0:0:0:1]，在[2023-11-09 11:32:08]，访问了[com.majing.community.service.impl.UserServiceImpl.getUserById]。
2023-11-09 11:32:08.097 [http-nio-8080-exec-9] INFO  c.m.community.controller.aspect.ServiceLogAspect - 用户[0:0:0:0:0:0:0:1]，在[2023-11-09 11:32:08]，访问了[com.majing.community.service.impl.LikeServiceImpl.likeCount]。
2023-11-09 11:32:08.099 [http-nio-8080-exec-9] INFO  c.m.community.controller.aspect.ServiceLogAspect - 用户[0:0:0:0:0:0:0:1]，在[2023-11-09 11:32:08]，访问了[com.majing.community.service.impl.UserServiceImpl.getUserById]。
2023-11-09 11:32:08.102 [http-nio-8080-exec-9] INFO  c.m.community.controller.aspect.ServiceLogAspect - 用户[0:0:0:0:0:0:0:1]，在[2023-11-09 11:32:08]，访问了[com.majing.community.service.impl.LikeServiceImpl.likeCount]。
